ID,Label
0,0.9982463292921271
1,0.9995875388327258
2,0.0002466136564095366
3,3.108759584970453e-05
4,4.8190748954716724e-05
5,0.00041542609027388726
6,0.0005890330284164846
7,8.695014787854323e-05
8,0.00034868307541272914
9,0.0006332225856177578
10,0.0005816805662977681
11,0.9961609995392933
12,0.9975468992499169
13,0.00013082963440170123
14,0.0005821602226096275
15,0.0005769275989480366
16,0.0006013128942154206
17,2.5593423873649583e-05
18,2.1553400947361163e-05
19,0.0006206465428477297
20,0.0006978217226737361
21,0.0006302278842408017
22,0.00036059971967570187
23,0.0002980984568187608
24,2.544949539267168e-05
25,0.9984629125487099
26,3.2290006577565116e-05
27,0.00014486572515512734
28,2.5289103758572116e-05
29,2.1322735724970225e-05
30,0.0004915197894177718
31,0.0006379162087713581
32,0.0005337150100101457
33,0.0006860645132727971
34,0.0006576080335938045
35,2.8331825054197116e-05
36,0.9991441153133644
37,0.0006590738286619888
38,3.78918607093321e-05
39,0.0006571214921207016
40,0.0006402330652812713
41,8.338067019497697e-05
42,0.0006830122341374037
43,3.159205010575344e-05
44,0.0006438096123919819
45,0.9997306445033316
46,0.0006837812993263549
47,0.0006287041589818779
48,0.000327318226939766
49,0.0003050567928882545
50,7.031273508627454e-05
51,2.2749526958794327e-05
52,0.9996773518837528
53,0.0005719740594959265
54,0.0003431193070146959
55,3.223907092542776e-05
56,0.00031908808463102596
57,0.00047904575999791935
58,0.0006594132910495516
59,7.112581838053385e-05
60,0.9532637217384834
61,0.9996282668431731
62,0.0006484351176370914
63,0.9993437995930863
64,6.716698558171337e-05
65,0.000698269570190247
66,0.0005195889805268666
67,0.9992871270673813
68,2.558760157544721e-05
69,0.0003222571262521773
70,2.435466440853972e-05
71,5.259541743325214e-05
72,5.432427874773406e-05
73,0.0004001887990331964
74,0.0005839057862121699
75,0.0001644854472511155
76,0.0003142607173968874
77,4.286930250402427e-05
78,4.912571867810199e-05
79,5.266726122139898e-05
80,0.0003793518355914153
81,0.0006369925245386473
82,0.000465596776317829
83,3.8838096885504566e-05
84,0.9991231038845797
85,0.0006185962335454971
86,0.0006373647583991864
87,0.0002125658061141332
88,2.5178914583663416e-05
89,2.6707381227499476e-05
90,0.0002610492901141367
91,0.0006766163417228394
92,4.6833395957913515e-05
93,0.00041648949086519027
94,0.0003056191407052863
95,2.440531058407773e-05
96,2.257588474430866e-05
97,0.0005675784050009519
98,4.4900467172672164e-05
99,0.9981052683828691
100,0.00016560625683978682
101,0.9889623087103165
102,7.71760761440258e-05
103,0.0006129705408303994
104,4.022838728840542e-05
105,8.979935037169335e-05
106,3.240678153797732e-05
107,3.471841798223617e-05
108,0.00039525407848932007
109,2.2669190348842268e-05
110,0.9989795033797588
111,0.0006971682719033199
112,0.9986776356386111
113,2.4101364023476237e-05
114,0.9991844605878886
115,0.0005763372063238962
116,0.0005899893962256395
117,0.00029282222465433315
118,0.9994379570866959
119,8.762189256260754e-05
120,7.053704589979982e-05
121,0.0006959876404954329
122,3.410185196103743e-05
123,0.000665991932917272
124,2.2821571170404946e-05
125,0.0006476875079262644
126,0.0005786701120249901
127,0.0003740771885779207
128,0.0006666952213637135
129,0.9994741203927646
130,0.0006993424426014277
131,2.602363304847933e-05
132,0.000671379139777983
133,2.940692106038896e-05
134,3.0531035964068125e-05
135,0.9991589246732286
136,0.0006124542608616108
137,2.3424658452768917e-05
138,0.0006220478279602553
139,0.00042098844807373715
140,0.0001478703604356624
141,0.0006067802604131059
142,2.6259070790949512e-05
143,0.0003492042643573402
144,0.00032002417102534956
145,0.0006526214750055294
146,0.9990577815171238
147,6.915300486557129e-05
