ID,Label
0,1.1479982337619485e-05
1,0.003083178939962067
2,0.9999472756659331
3,8.370035769044572e-08
4,0.9956085403434709
5,0.0025843959724755864
6,0.999980872299803
7,4.6542580786696984e-05
8,0.5464840170611402
9,0.9998870024385704
10,0.00046716328446231247
11,0.9994728531705812
12,0.9999849329377704
13,0.00019132379823141068
14,1.2156265531049361e-05
15,0.9999949885396108
16,0.9999969039232144
17,6.438073907561183e-07
18,6.498614675141876e-09
19,0.9998710098002251
20,0.001922010673083564
21,0.9940344378407816
22,0.9996936531961181
23,0.9991901041086358
24,1.8087753297820993e-07
25,0.9999633297944638
26,1.4830327598147655e-07
27,0.004635998073437599
28,2.1315032274060375e-08
29,2.284317749582212e-08
30,0.0618013850617988
31,0.9998774732788052
32,8.429077334961938e-05
33,0.004286135817913563
34,0.9999891100601768
35,8.421372451699403e-06
36,0.6299356929705621
37,0.998526963740323
38,1.2758588645422393e-08
39,0.00111929012448958
40,0.9997684129388066
41,8.120534599243212e-08
42,0.9999432615901565
43,3.3758209116830517e-06
44,0.0029899727175507016
45,0.007032072353975414
46,2.8929514984561004e-05
47,0.999838299547328
48,0.8445190100090324
49,0.001273310747992109
50,1.4272258658861061e-07
51,5.51006917516338e-07
52,0.9999971055522101
53,0.7186503890799671
54,8.363919033807075e-05
55,7.15045030943336e-07
56,0.023925518660797385
57,0.9978079317495241
58,0.0010526623278082083
59,2.7387226546175578e-05
60,0.4231054545313041
61,0.9999880658945836
62,0.9912245030251796
63,0.9999335797074753
64,1.0173502432542588e-06
65,0.9999631835296241
66,0.0005593399375468198
67,0.9998066071010722
68,6.674656028402096e-07
69,0.9998161275525403
70,2.1769728701895165e-07
71,4.7140491325222486e-09
72,6.687797645838843e-08
73,0.0001266182844978187
74,0.0010897466049012523
75,7.417943862277471e-09
76,0.00034647798369031023
77,1.625134615152503e-08
78,9.1982616254646e-06
79,1.0714293212076621e-07
80,0.9999939489361148
81,0.002240532225064985
82,0.9998700598007837
83,4.0421612908906026e-07
84,0.018444927287645956
85,0.9999589202984602
86,0.9999862569659959
87,1.8394428555524445e-06
88,3.266382208659589e-08
89,3.569741680861215e-08
90,0.003526884196813891
91,3.403333330629104e-05
92,0.013338686758088747
93,4.429657417318454e-05
94,0.9999841003711261
95,1.7150394668668907e-07
96,5.095056524137231e-07
97,0.9997463648560132
98,2.472262916975558e-07
99,0.9999837751196329
100,1.0499134768112637e-06
101,0.999288739533658
102,0.0001593640451492106
103,0.09368935343640457
104,1.5771786720372687e-05
105,8.024826559907898e-06
